,gun,skin,rarity,quality,price,quantity
4381,P2000 , Turf,Mil-Spec, Minimal Wear, $ 0.61, 336
4382,P2000 , Turf,Mil-Spec, Field-Tested, $ 0.34, 437
4383,P2000 , Turf,Mil-Spec, Well-Worn, $ 0.28, 409
4384,P2000 , Turf,Mil-Spec, Battle-Scarred, $ 0.26, 371
4385,P2000 , Acid Etched,Restricted,Factory New, $ 3.96, 76
4386,P2000 , Acid Etched,Restricted,Minimal Wear, $ 2.64, 121
4387,P2000 , Acid Etched,Restricted,Field-Tested, $ 1.29, 312
4388,P2000 , Acid Etched,Restricted,Well-Worn, $ 1.04, 190
4389,P2000 , Acid Etched,Restricted,Battle-Scarred, $ 0.86, 186
4390,P2000 , Acid Etched,Restricted, Factory New, $ 14.97, 28
4391,P2000 , Acid Etched,Restricted, Minimal Wear, $ 6.72, 35
4392,P2000 , Acid Etched,Restricted, Field-Tested, $ 3.52, 32
4393,P2000 , Acid Etched,Restricted, Well-Worn, $ 2.43, 32
4394,P2000 , Acid Etched,Restricted, Battle-Scarred, $ 2.04, 43
4395,P2000 , Oceanic,Mil-Spec,Factory New, $ 0.3, 503
4396,P2000 , Oceanic,Mil-Spec,Minimal Wear, $ 0.18, 1052
4397,P2000 , Oceanic,Mil-Spec,Field-Tested, $ 0.11, 2229
4398,P2000 , Oceanic,Mil-Spec,Well-Worn, $ 0.16, 307
4399,P2000 , Oceanic,Mil-Spec,Battle-Scarred, $ 0.11, 330
4400,P2000 , Oceanic,Mil-Spec, Factory New, $ 1.3, 190
4401,P2000 , Oceanic,Mil-Spec, Minimal Wear, $ 0.86, 175
4402,P2000 , Oceanic,Mil-Spec, Field-Tested, $ 0.34, 545
4403,P2000 , Oceanic,Mil-Spec, Well-Worn, $ 0.64, 120
4404,P2000 , Oceanic,Mil-Spec, Battle-Scarred, $ 0.35, 185
4405,P2000 , Woodsman,Restricted,Factory New, $ 4.09, 20
4406,P2000 , Woodsman,Restricted,Minimal Wear, $ 3.19, 20
4407,P2000 , Woodsman,Restricted,Field-Tested, $ 1.95, 27
4408,P2000 , Woodsman,Restricted,Well-Worn, $ 1.77, 18
4409,P2000 , Woodsman,Restricted,Battle-Scarred, $ 1.51, 22
4410,P2000 , Woodsman,Restricted, Factory New, $ 11.99, 13
4411,P2000 , Woodsman,Restricted, Minimal Wear, $ 9, 8
4412,P2000 , Woodsman,Restricted, Field-Tested, $ 6.23, 16
4413,P2000 , Woodsman,Restricted, Well-Worn, $ 4.88, 10
4414,P2000 , Woodsman,Restricted, Battle-Scarred, $ 2.9, 18
4415,P2000 , Ivory,Mil-Spec,Factory New, $ 0.29, 210
4416,P2000 , Ivory,Mil-Spec,Minimal Wear, $ 0.12, 650
4417,P2000 , Ivory,Mil-Spec,Field-Tested, $ 0.09, 1599
4418,P2000 , Ivory,Mil-Spec,Well-Worn, $ 0.1, 1261
4419,P2000 , Ivory,Mil-Spec,Battle-Scarred, $ 0.1, 775
4420,P2000 , Ivory,Mil-Spec, Factory New, $ 1.26, 178
4421,P2000 , Ivory,Mil-Spec, Minimal Wear, $ 0.37, 577
4422,P2000 , Ivory,Mil-Spec, Field-Tested, $ 0.21, 895
4423,P2000 , Ivory,Mil-Spec, Well-Worn, $ 0.23, 704
4424,P2000 , Ivory,Mil-Spec, Battle-Scarred, $ 0.21, 572
4425,P2000 , Chainmail,Mil-Spec,Factory New, $ 18.98, 45
4426,P2000 , Chainmail,Mil-Spec,Minimal Wear, $ 20.03, 24
4427,P2000 , Chainmail,Mil-Spec,Field-Tested, $ 19.55, 9
4428,P2000 , Chainmail,Mil-Spec, Factory New, $ 6.51, 95
4429,P2000 , Chainmail,Mil-Spec, Minimal Wear, $ 4.43, 77
4430,P2000 , Chainmail,Mil-Spec, Field-Tested, $ 5.46, 22
4431,P2000 , Handgun,Restricted,Factory New, $ 3.26, 66
4432,P2000 , Handgun,Restricted,Minimal Wear, $ 0.98, 236
4433,P2000 , Handgun,Restricted,Field-Tested, $ 0.48, 541
4434,P2000 , Handgun,Restricted,Well-Worn, $ 0.4, 407
4435,P2000 , Handgun,Restricted,Battle-Scarred, $ 0.4, 235
4436,P2000 , Handgun,Restricted, Factory New, $ 12.89, 24
4437,P2000 , Handgun,Restricted, Minimal Wear, $ 3.54, 72
4438,P2000 , Handgun,Restricted, Field-Tested, $ 1.58, 203
4439,P2000 , Handgun,Restricted, Well-Worn, $ 1.3, 156
4440,P2000 , Handgun,Restricted, Battle-Scarred, $ 1.31, 96
4441,P2000 , Amber Fade,Restricted,Factory New, $ 5.7, 664
4442,P2000 , Amber Fade,Restricted,Minimal Wear, $ 2.82, 432
4443,P2000 , Amber Fade,Restricted,Field-Tested, $ 1.69, 468
4444,P2000 , Amber Fade,Restricted,Well-Worn, $ 1.92, 62
4445,P2000 , Amber Fade,Restricted, Factory New, $ 13.45, 35
4446,P2000 , Amber Fade,Restricted, Minimal Wear, $ 7.53, 34
4447,P2000 , Amber Fade,Restricted, Field-Tested, $ 3.68, 34
4448,P2000 , Amber Fade,Restricted, Well-Worn, $ 7.9, 7
4449,P2000 , Granite Marbleized,Industrial,Factory New, $ 0.19, 153
4450,P2000 , Granite Marbleized,Industrial,Minimal Wear, $ 0.09, 2317
4451,P2000 , Granite Marbleized,Industrial,Field-Tested, $ 0.07, 4517
4452,P2000 , Granite Marbleized,Industrial,Well-Worn, $ 0.07, 1255
4453,P2000 , Granite Marbleized,Industrial,Battle-Scarred, $ 0.07, 2188
4454,P2000 , Granite Marbleized,Industrial, Minimal Wear, $ 26.94, 9
4455,P2000 , Granite Marbleized,Industrial, Field-Tested, $ 6.99, 24
4456,P2000 , Granite Marbleized,Industrial, Well-Worn, $ 11.86, 5
4457,P2000 , Granite Marbleized,Industrial, Battle-Scarred, $ 8.71, 8
4458,P2000 , Grassland Leaves,Industrial,Factory New, $ 37.18, 7
4459,P2000 , Grassland Leaves,Industrial,Minimal Wear, $ 6.85, 35
4460,P2000 , Grassland Leaves,Industrial,Field-Tested, $ 1.87, 81
4461,P2000 , Grassland Leaves,Industrial,Well-Worn, $ 2.65, 29
4462,P2000 , Grassland Leaves,Industrial,Battle-Scarred, $ 1.72, 43
4463,P2000 , Grassland,Industrial,Factory New, $ 3.72, 19
4464,P2000 , Grassland,Industrial,Minimal Wear, $ 0.72, 35
4465,P2000 , Grassland,Industrial,Field-Tested, $ 0.41, 154
4466,P2000 , Grassland,Industrial,Well-Worn, $ 0.37, 43
4467,P2000 , Grassland,Industrial,Battle-Scarred, $ 0.37,N/A
4468,P2000 , Grassland,Industrial, Factory New, $ 4.79, 19
4469,P2000 , Grassland,Industrial, Minimal Wear, $ 0.53, 192
4470,P2000 , Grassland,Industrial, Field-Tested, $ 0.21, 391
4471,P2000 , Grassland,Industrial, Well-Worn, $ 0.3, 119
4472,P2000 , Grassland,Industrial, Battle-Scarred, $ 0.24, 164
4473,P2000 , Imperial,Mil-Spec,Factory New, $ 0.5, 1005
4474,P2000 , Imperial,Mil-Spec,Minimal Wear, $ 0.47, 436
4475,P2000 , Imperial,Mil-Spec,Field-Tested, $ 0.36, 226
4476,P2000 , Imperial,Mil-Spec, Factory New, $ 2.25, 164
4477,P2000 , Imperial,Mil-Spec, Minimal Wear, $ 1.68, 133
4478,P2000 , Imperial,Mil-Spec, Field-Tested, $ 1.21, 69
4479,P2000 , Fire Elemental,Covert,Factory New, $ 15.48, 44
4480,P2000 , Fire Elemental,Covert,Minimal Wear, $ 8.7, 53
4481,P2000 , Fire Elemental,Covert,Field-Tested, $ 7.44, 63
4482,P2000 , Fire Elemental,Covert,Well-Worn, $ 9.29, 10
4483,P2000 , Fire Elemental,Covert,Battle-Scarred, $ 8.56, 18
4484,P2000 , Fire Elemental,Covert, Factory New, $ 97.86, 8
4485,P2000 , Fire Elemental,Covert, Minimal Wear, $ 50.05, 11
4486,P2000 , Fire Elemental,Covert, Field-Tested, $ 32.56, 10
4487,P2000 , Fire Elemental,Covert, Well-Worn, $ 40.79, 3
4488,P2000 , Fire Elemental,Covert, Battle-Scarred, $ 30.98, 6
4489,P2000 , Scorpion,Restricted,Factory New, $ 2.36, 167
4490,P2000 , Scorpion,Restricted,Minimal Wear, $ 7.24, 13
4491,P2000 , Pathfinder,Industrial,Factory New, $ 3, 65
4492,P2000 , Pathfinder,Industrial,Minimal Wear, $ 2.49, 84
4493,P2000 , Pathfinder,Industrial,Field-Tested, $ 2.72, 49
4494,P2000 , Corticera,Classified,Factory New, $ 6.91, 28
4495,P2000 , Corticera,Classified,Minimal Wear, $ 3.58, 58
4496,P2000 , Corticera,Classified,Field-Tested, $ 3.24, 29
4497,P2000 , Corticera,Classified, Factory New, $ 21.57, 11
4498,P2000 , Corticera,Classified, Minimal Wear, $ 9.43, 13
4499,P2000 , Corticera,Classified, Field-Tested, $ 6.73, 25
4500,P2000 , Urban Hazard,Mil-Spec,Factory New, $ 0.26, 510
4501,P2000 , Urban Hazard,Mil-Spec,Minimal Wear, $ 0.11, 1644
4502,P2000 , Urban Hazard,Mil-Spec,Field-Tested, $ 0.09, 2614
4503,P2000 , Urban Hazard,Mil-Spec,Well-Worn, $ 0.09, 2164
4504,P2000 , Urban Hazard,Mil-Spec,Battle-Scarred, $ 0.09, 1586
4505,P2000 , Urban Hazard,Mil-Spec, Factory New, $ 1.33, 134
4506,P2000 , Urban Hazard,Mil-Spec, Minimal Wear, $ 0.38, 401
4507,P2000 , Urban Hazard,Mil-Spec, Field-Tested, $ 0.23, 588
4508,P2000 , Urban Hazard,Mil-Spec, Well-Worn, $ 0.21, 618
4509,P2000 , Urban Hazard,Mil-Spec, Battle-Scarred, $ 0.21, 492
4510,P2000 , Ocean Foam,Classified,Factory New, $ 69.88, 48
4511,P2000 , Ocean Foam,Classified,Minimal Wear, $ 70, 7
4512,P2000 , Ocean Foam,Classified, Factory New, $ 246.96, 12
4513,P2000 , Ocean Foam,Classified, Minimal Wear, $ 189.67, 9
4514,P2000 , Silver,Mil-Spec,Factory New, $ 2.73, 134
4515,P2000 , Silver,Mil-Spec,Minimal Wear, $ 7.31, 13
4516,P250 , Facets,Industrial,Factory New, $ 51.01, 15
4517,P250 , Facets,Industrial,Minimal Wear, $ 1.76, 74
4518,P250 , Facets,Industrial,Field-Tested, $ 1.05, 67
4519,P250 , Facets,Industrial,Well-Worn, $ 1.5, 34
4520,P250 , Facets,Industrial,Battle-Scarred, $ 1.49, 31
4521,P250 , Mehndi,Classified,Factory New, $ 12.9, 24
4522,P250 , Mehndi,Classified,Minimal Wear, $ 9.06, 82
4523,P250 , Mehndi,Classified,Field-Tested, $ 8, 41
4524,P250 , Mehndi,Classified,Well-Worn, $ 6.98, 22
4525,P250 , Mehndi,Classified,Battle-Scarred, $ 5.99, 17
4526,P250 , Mehndi,Classified, Factory New, $ 54.57, 10
4527,P250 , Mehndi,Classified, Minimal Wear, $ 25.5, 24
4528,P250 , Mehndi,Classified, Field-Tested, $ 22.73, 20
4529,P250 , Mehndi,Classified, Well-Worn, $ 14.77, 13
4530,P250 , Mehndi,Classified, Battle-Scarred, $ 13.31, 7
4531,P250 , Modern Hunter,Mil-Spec,Factory New, $ 276.76, 1
4532,P250 , Modern Hunter,Mil-Spec,Minimal Wear, $ 12.46, 20
4533,P250 , Modern Hunter,Mil-Spec,Field-Tested, $ 3.99, 41
4534,P250 , Modern Hunter,Mil-Spec,Well-Worn, $ 5.38, 21
4535,P250 , Modern Hunter,Mil-Spec,Battle-Scarred, $ 4.3, 24
4536,P250 , Ripple,Mil-Spec,Factory New, $ 0.19, 2251
4537,P250 , Ripple,Mil-Spec,Minimal Wear, $ 0.12, 2181
4538,P250 , Ripple,Mil-Spec,Field-Tested, $ 0.09, 2586
4539,P250 , Ripple,Mil-Spec,Well-Worn, $ 0.11, 530
4540,P250 , Ripple,Mil-Spec,Battle-Scarred, $ 0.1, 417
4541,P250 , Ripple,Mil-Spec, Factory New, $ 0.76, 315
4542,P250 , Ripple,Mil-Spec, Minimal Wear, $ 0.5, 332
4543,P250 , Ripple,Mil-Spec, Field-Tested, $ 0.32, 593
4544,P250 , Ripple,Mil-Spec, Well-Worn, $ 0.41, 197
4545,P250 , Ripple,Mil-Spec, Battle-Scarred, $ 0.38, 89
4546,P250 , Facility Draft,Consumer,Factory New, $ 0.08, 4860
4547,P250 , Facility Draft,Consumer,Minimal Wear, $ 0.05, 3766
4548,P250 , Facility Draft,Consumer,Field-Tested, $ 0.04, 14161
4549,P250 , Facility Draft,Consumer,Well-Worn, $ 0.05, 1426
4550,P250 , Facility Draft,Consumer,Battle-Scarred, $ 0.04, 1035
4551,P250 , Facility Draft,Consumer, Factory New, $ 0.81, 147
4552,P250 , Facility Draft,Consumer, Minimal Wear, $ 0.52, 98
4553,P250 , Facility Draft,Consumer, Field-Tested, $ 0.28, 238
4554,P250 , Facility Draft,Consumer, Well-Worn, $ 0.55, 48
4555,P250 , Facility Draft,Consumer, Battle-Scarred, $ 0.39, 39
4556,P250 , Bone Mask,Consumer,Factory New, $ 2.27, 34
4557,P250 , Bone Mask,Consumer,Minimal Wear, $ 0.32, 76
4558,P250 , Bone Mask,Consumer,Field-Tested, $ 0.24, 175
4559,P250 , Bone Mask,Consumer,Well-Worn, $ 0.4, 106
4560,P250 , Bone Mask,Consumer,Battle-Scarred, $ 0.28, 112
4561,P250 , Bone Mask,Consumer, Factory New, $ 2.69, 21
4562,P250 , Bone Mask,Consumer, Minimal Wear, $ 0.42, 230
4563,P250 , Bone Mask,Consumer, Field-Tested, $ 0.24, 488
4564,P250 , Bone Mask,Consumer, Well-Worn, $ 0.37, 179
4565,P250 , Bone Mask,Consumer, Battle-Scarred, $ 0.28, 189
4566,P250 , X-Ray,Restricted,Factory New, $ 0.6, 547
4567,P250 , X-Ray,Restricted,Minimal Wear, $ 0.41, 711
4568,P250 , X-Ray,Restricted,Field-Tested, $ 0.36, 411
4569,P250 , X-Ray,Restricted, Factory New, $ 4.32, 59
4570,P250 , X-Ray,Restricted, Minimal Wear, $ 2.2, 66
4571,P250 , X-Ray,Restricted, Field-Tested, $ 1.93, 41
4572,P250 , Mint Kimono,Consumer,Factory New, $ 1, 146
4573,P250 , Mint Kimono,Consumer,Minimal Wear, $ 0.6, 111
4574,P250 , Mint Kimono,Consumer,Field-Tested, $ 0.36, 164
4575,P250 , Mint Kimono,Consumer,Well-Worn, $ 0.37, 54
4576,P250 , Mint Kimono,Consumer,Battle-Scarred, $ 0.27, 78
4577,P250 , Boreal Forest,Consumer,Factory New, $ 0.17, 275
4578,P250 , Boreal Forest,Consumer,Minimal Wear, $ 0.05, 5572
4579,P250 , Boreal Forest,Consumer,Field-Tested, $ 0.04, 26560
4580,P250 , Boreal Forest,Consumer,Well-Worn, $ 0.04, 5479
4581,P250 , Boreal Forest,Consumer,Battle-Scarred, $ 0.04, 6579
4582,P250 , Boreal Forest,Consumer, Factory New, $ 78.22, 1
4583,P250 , Boreal Forest,Consumer, Minimal Wear, $ 7.65, 24
4584,P250 , Boreal Forest,Consumer, Field-Tested, $ 2.53, 43
4585,P250 , Boreal Forest,Consumer, Well-Worn, $ 4.34, 14
4586,P250 , Boreal Forest,Consumer, Battle-Scarred, $ 2.64, 24
4587,P250 , Verdigris,Mil-Spec,Factory New, $ 0.46, 241
4588,P250 , Verdigris,Mil-Spec,Minimal Wear, $ 0.28, 1321
4589,P250 , Verdigris,Mil-Spec,Field-Tested, $ 0.17, 1101
4590,P250 , Verdigris,Mil-Spec,Well-Worn, $ 0.23, 188
4591,P250 , Verdigris,Mil-Spec,Battle-Scarred, $ 0.15, 630
4592,P250 , Verdigris,Mil-Spec, Factory New, $ 1.62, 72
4593,P250 , Verdigris,Mil-Spec, Minimal Wear, $ 0.83, 119
4594,P250 , Verdigris,Mil-Spec, Field-Tested, $ 0.39, 316
4595,P250 , Verdigris,Mil-Spec, Well-Worn, $ 0.6, 156
4596,P250 , Verdigris,Mil-Spec, Battle-Scarred, $ 0.36, 175
4597,P250 , Undertow,Classified,Factory New, $ 18.93, 118
4598,P250 , Undertow,Classified,Minimal Wear, $ 12.47, 49
4599,P250 , Undertow,Classified,Field-Tested, $ 18.67, 11
4600,P250 , Undertow,Classified, Factory New, $ 31.47, 22
4601,P250 , Undertow,Classified, Minimal Wear, $ 19.9, 12
4602,P250 , Undertow,Classified, Field-Tested, $ 20.63, 5
4603,P250 , Nuclear Threat,Restricted,Factory New, $ 194.27, 8
4604,P250 , Nuclear Threat,Restricted,Minimal Wear, $ 31.48, 16
4605,P250 , Nuclear Threat,Restricted,Field-Tested, $ 7.53, 54
4606,P250 , Nuclear Threat,Restricted,Well-Worn, $ 8.1, 13
4607,P250 , Nuclear Threat,Restricted,Battle-Scarred, $ 5.55, 7
4608,P250 , Nuclear Threat,Restricted, Factory New, $ 1836.83, 1
4609,P250 , Nuclear Threat,Restricted, Minimal Wear, $ 117.72, 6
4610,P250 , Nuclear Threat,Restricted, Field-Tested, $ 34.69, 13
4611,P250 , Nuclear Threat,Restricted, Well-Worn, $ 30.14, 6
4612,P250 , Nuclear Threat,Restricted, Battle-Scarred, $ 20.2, 5
4613,P250 , Wingshot,Restricted,Factory New, $ 3.8, 69
4614,P250 , Wingshot,Restricted,Minimal Wear, $ 1.79, 166
4615,P250 , Wingshot,Restricted,Field-Tested, $ 1.15, 254
4616,P250 , Wingshot,Restricted,Well-Worn, $ 1.09, 100
4617,P250 , Wingshot,Restricted,Battle-Scarred, $ 0.97, 148
4618,P250 , Wingshot,Restricted, Factory New, $ 15.66, 25
4619,P250 , Wingshot,Restricted, Minimal Wear, $ 5.61, 67
4620,P250 , Wingshot,Restricted, Field-Tested, $ 3.07, 73
4621,P250 , Wingshot,Restricted, Well-Worn, $ 2.96, 38
4622,P250 , Wingshot,Restricted, Battle-Scarred, $ 2.64, 57
4623,P250 , Franklin,Classified,Factory New, $ 1.95, 308
4624,P250 , Franklin,Classified,Minimal Wear, $ 1.38, 230
4625,P250 , Franklin,Classified,Field-Tested, $ 1.09, 640
4626,P250 , Franklin,Classified,Well-Worn, $ 2.48, 60
4627,P250 , Contamination,Industrial,Factory New, $ 1.11,N/A
4628,P250 , Contamination,Industrial,Minimal Wear, $ 0.72, 111
4629,P250 , Contamination,Industrial,Field-Tested, $ 0.38, 106
4630,P250 , Contamination,Industrial,Well-Worn, $ 0.51, 52
4631,P250 , Contamination,Industrial,Battle-Scarred, $ 0.26, 100
4632,P250 , Contamination,Industrial, Factory New, $ 5.71, 73
4633,P250 , Contamination,Industrial, Minimal Wear, $ 1.47, 176
4634,P250 , Contamination,Industrial, Field-Tested, $ 0.53, 268
4635,P250 , Contamination,Industrial, Well-Worn, $ 1.49, 37
4636,P250 , Contamination,Industrial, Battle-Scarred, $ 0.61, 136
4637,P250 , Asiimov,Classified,Minimal Wear, $ 20.63, 30
4638,P250 , Asiimov,Classified,Field-Tested, $ 5.31, 111
4639,P250 , Asiimov,Classified,Well-Worn, $ 5.08, 66
4640,P250 , Asiimov,Classified,Battle-Scarred, $ 3.3, 125
4641,P250 , Asiimov,Classified, Minimal Wear, $ 93.58, 3
4642,P250 , Asiimov,Classified, Field-Tested, $ 19.34, 21
4643,P250 , Asiimov,Classified, Well-Worn, $ 16.93, 16
4644,P250 , Asiimov,Classified, Battle-Scarred, $ 9.72, 28
4645,P250 , Valence,Mil-Spec,Factory New, $ 0.7, 341
4646,P250 , Valence,Mil-Spec,Minimal Wear, $ 0.27, 1273
4647,P250 , Valence,Mil-Spec,Field-Tested, $ 0.17, 2594
4648,P250 , Valence,Mil-Spec,Well-Worn, $ 0.3, 351
4649,P250 , Valence,Mil-Spec,Battle-Scarred, $ 0.17, 740
4650,P250 , Valence,Mil-Spec, Factory New, $ 3.15, 149
4651,P250 , Valence,Mil-Spec, Minimal Wear, $ 1.23, 258
4652,P250 , Valence,Mil-Spec, Field-Tested, $ 0.61, 1256
4653,P250 , Valence,Mil-Spec, Well-Worn, $ 1.11, 83
4654,P250 , Valence,Mil-Spec, Battle-Scarred, $ 0.6, 365
4655,P250 , Exchanger,Mil-Spec,Factory New, $ 0.73, 230
4656,P250 , Exchanger,Mil-Spec,Minimal Wear, $ 0.55, 130
4657,P250 , Exchanger,Mil-Spec,Field-Tested, $ 0.34, 141
4658,P250 , Exchanger,Mil-Spec,Well-Worn, $ 0.34, 41
4659,P250 , Exchanger,Mil-Spec,Battle-Scarred, $ 0.32, 55
4660,P250 , Exchanger,Mil-Spec, Factory New, $ 3.63, 26
4661,P250 , Exchanger,Mil-Spec, Minimal Wear, $ 2.03, 22
4662,P250 , Exchanger,Mil-Spec, Field-Tested, $ 0.95, 29
4663,P250 , Exchanger,Mil-Spec, Well-Worn, $ 2.08, 19
4664,P250 , Exchanger,Mil-Spec, Battle-Scarred, $ 2.01, 14
4665,P250 , Whiteout,Mil-Spec,Factory New, $ 74.94, 8
4666,P250 , Whiteout,Mil-Spec,Minimal Wear, $ 10.86, 97
4667,P250 , Whiteout,Mil-Spec,Field-Tested, $ 4.04, 161
4668,P250 , Whiteout,Mil-Spec,Well-Worn, $ 3.83, 32
4669,P250 , Whiteout,Mil-Spec,Battle-Scarred, $ 3.23, 38
4670,P250 , Vino Primo,Restricted,Factory New, $ 17.52, 46
4671,P250 , Vino Primo,Restricted,Minimal Wear, $ 13.4, 86
4672,P250 , Vino Primo,Restricted,Field-Tested, $ 9.75, 119
4673,P250 , Vino Primo,Restricted,Well-Worn, $ 8.02, 94
4674,P250 , Vino Primo,Restricted,Battle-Scarred, $ 6.14, 69
4675,P250 , Vino Primo,Restricted, Factory New, $ 503.51, 1
4676,P250 , Vino Primo,Restricted, Minimal Wear, $ 19.87, 12
4677,P250 , Vino Primo,Restricted, Field-Tested, $ 10.58, 11
4678,P250 , Vino Primo,Restricted, Well-Worn, $ 9.09, 10
4679,P250 , Vino Primo,Restricted, Battle-Scarred, $ 6.95, 5
4680,P250 , Iron Clad,Mil-Spec,Factory New, $ 0.37, 154
4681,P250 , Iron Clad,Mil-Spec,Minimal Wear, $ 0.16, 647
4682,P250 , Iron Clad,Mil-Spec,Field-Tested, $ 0.11, 1188
4683,P250 , Iron Clad,Mil-Spec,Well-Worn, $ 0.12, 329
4684,P250 , Iron Clad,Mil-Spec,Battle-Scarred, $ 0.11, 747
4685,P250 , Iron Clad,Mil-Spec, Factory New, $ 1.93, 35
4686,P250 , Iron Clad,Mil-Spec, Minimal Wear, $ 0.52, 258
4687,P250 , Iron Clad,Mil-Spec, Field-Tested, $ 0.32, 599
4688,P250 , Iron Clad,Mil-Spec, Well-Worn, $ 0.38, 215
4689,P250 , Iron Clad,Mil-Spec, Battle-Scarred, $ 0.32, 245
4690,P250 , Crimson Kimono,Industrial,Factory New, $ 2.82, 121
4691,P250 , Crimson Kimono,Industrial,Minimal Wear, $ 2.47, 78
4692,P250 , Crimson Kimono,Industrial,Field-Tested, $ 2.16, 46
4693,P250 , Crimson Kimono,Industrial,Well-Worn, $ 2.18, 15
4694,P250 , Crimson Kimono,Industrial,Battle-Scarred, $ 1.91, 39
4695,P250 , Supernova,Restricted,Factory New, $ 1.09, 211
4696,P250 , Supernova,Restricted,Minimal Wear, $ 0.62, 422
4697,P250 , Supernova,Restricted,Field-Tested, $ 0.46, 335
4698,P250 , Supernova,Restricted,Well-Worn, $ 0.92, 83
4699,P250 , Supernova,Restricted, Factory New, $ 3.74, 179
4700,P250 , Supernova,Restricted, Minimal Wear, $ 2.34, 155
4701,P250 , Supernova,Restricted, Field-Tested, $ 1.64, 141
4702,P250 , Supernova,Restricted, Well-Worn, $ 2.66, 26
4703,P250 , Sand Dune,Consumer,Factory New, $ 0.29, 1055
4704,P250 , Sand Dune,Consumer,Minimal Wear, $ 0.05, 5183
4705,P250 , Sand Dune,Consumer,Field-Tested, $ 0.04, 28941
4706,P250 , Sand Dune,Consumer,Well-Worn, $ 0.04, 3345
4707,P250 , Sand Dune,Consumer,Battle-Scarred, $ 0.04, 3650
4708,P250 , Sand Dune,Consumer, Factory New, $ 11.77, 15
4709,P250 , Sand Dune,Consumer, Minimal Wear, $ 0.83, 192
4710,P250 , Sand Dune,Consumer, Field-Tested, $ 0.25, 487
4711,P250 , Sand Dune,Consumer, Well-Worn, $ 0.34, 147
4712,P250 , Sand Dune,Consumer, Battle-Scarred, $ 0.28, 172
4713,P250 , See Ya Later,Covert,Factory New, $ 14.28, 55
4714,P250 , See Ya Later,Covert,Minimal Wear, $ 8.17, 80
4715,P250 , See Ya Later,Covert,Field-Tested, $ 4.72, 73
4716,P250 , See Ya Later,Covert,Well-Worn, $ 7.25, 22
4717,P250 , See Ya Later,Covert,Battle-Scarred, $ 4.48, 85
4718,P250 , See Ya Later,Covert, Factory New, $ 47.92, 18
4719,P250 , See Ya Later,Covert, Minimal Wear, $ 31.31, 15
4720,P250 , See Ya Later,Covert, Field-Tested, $ 14.12, 15
4721,P250 , See Ya Later,Covert, Well-Worn, $ 11.44, 16
4722,P250 , See Ya Later,Covert, Battle-Scarred, $ 12.59, 10
4723,P250 , Metallic DDPAT,Industrial,Factory New, $ 0.18, 5376
4724,P250 , Metallic DDPAT,Industrial,Minimal Wear, $ 0.2, 368
4725,P250 , Metallic DDPAT,Industrial, Factory New, $ 2.66, 176
4726,P250 , Metallic DDPAT,Industrial, Minimal Wear, $ 3.85, 14
4727,P250 , Inferno,Restricted,Factory New, $ 1.04, 248
4728,P250 , Inferno,Restricted,Minimal Wear, $ 0.7, 179
4729,P250 , Inferno,Restricted,Field-Tested, $ 0.42, 696
4730,P250 , Inferno,Restricted,Well-Worn, $ 0.52, 78
4731,P250 , Inferno,Restricted,Battle-Scarred, $ 0.4, 163
4732,P250 , Inferno,Restricted, Factory New, $ 3.74, 52
4733,P250 , Inferno,Restricted, Minimal Wear, $ 2.25, 68
4734,P250 , Inferno,Restricted, Field-Tested, $ 1.23,N/A
4735,P250 , Inferno,Restricted, Well-Worn, $ 1.73, 27
4736,P250 , Inferno,Restricted, Battle-Scarred, $ 1.12, 50
4737,P250 , Muertos,Classified,Factory New, $ 6.24, 91
4738,P250 , Muertos,Classified,Minimal Wear, $ 3.93, 107
4739,P250 , Muertos,Classified,Field-Tested, $ 3.04, 128
4740,P250 , Muertos,Classified,Well-Worn, $ 4.98, 19
4741,P250 , Muertos,Classified,Battle-Scarred, $ 3.56, 19
4742,P250 , Muertos,Classified, Factory New, $ 21.99, 23
4743,P250 , Muertos,Classified, Minimal Wear, $ 14.72, 23
4744,P250 , Muertos,Classified, Field-Tested, $ 10.38, 50
4745,P250 , Muertos,Classified, Well-Worn, $ 9.43, 12
4746,P250 , Muertos,Classified, Battle-Scarred, $ 9.08, 4
4747,P250 , Steel Disruption,Mil-Spec,Factory New, $ 0.72, 181
4748,P250 , Steel Disruption,Mil-Spec,Minimal Wear, $ 0.61, 149
4749,P250 , Steel Disruption,Mil-Spec,Field-Tested, $ 0.66, 54
4750,P250 , Steel Disruption,Mil-Spec, Factory New, $ 2.31, 186
4751,P250 , Steel Disruption,Mil-Spec, Minimal Wear, $ 1.9,N/A
4752,P250 , Steel Disruption,Mil-Spec, Field-Tested, $ 1.88, 62
4753,P250 , Gunsmoke,Industrial,Factory New, $ 12.74, 15
4754,P250 , Gunsmoke,Industrial,Minimal Wear, $ 1.35, 97
4755,P250 , Gunsmoke,Industrial,Field-Tested, $ 0.34, 222
4756,P250 , Gunsmoke,Industrial,Well-Worn, $ 0.99, 80
4757,P250 , Gunsmoke,Industrial,Battle-Scarred, $ 0.34, 91
4758,P250 , Gunsmoke,Industrial, Factory New, $ 287.5, 2
4759,P250 , Gunsmoke,Industrial, Minimal Wear, $ 3.92, 78
4760,P250 , Gunsmoke,Industrial, Field-Tested, $ 0.96, 183
